"repo_name","discussion","author","timestamp","reactions","is_part_of_selected_answer","converted_from_issue"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1250","darshithedpara",2020-07-16,"[['👍'], [8]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1250","RomainLanz",2020-07-16,"[['👍'], [2]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","ZaunSupremoXV",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","fnoquiq",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","ZaunSupremoXV",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","thetutlage",2020-07-16,"[['👍'], [2]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","ZaunSupremoXV",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","thetutlage",2020-07-17,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1251","thetutlage",2020-07-17,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1252","fnoquiq",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1252","RomainLanz",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1252","thetutlage",2020-07-16,"[['👍', '😕'], [1, 1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1252","fnoquiq",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1252","RomainLanz",2020-07-17,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","juniorschroder",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","thetutlage",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","thetutlage",2020-07-16,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","juniorschroder",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","thetutlage",2020-07-17,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","shemsiu",2020-07-17,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1254","unolee",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1255","exenestecnico",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1255","popovicieduard",2020-07-16,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1255","thetutlage",2020-07-17,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1255","RomainLanz",2020-07-17,"[['👍'], [7]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","tzsk",2020-07-17,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","RomainLanz",2020-07-17,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","tzsk",2020-07-17,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","RomainLanz",2020-07-17,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","thetutlage",2020-07-18,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","McSneaky",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1256","tzsk",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","RomainLanz",2020-07-17,"[['😄'], [5]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","RomainLanz",2020-07-17,"[['🎉'], [5]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","popovicieduard",2020-07-17,"[['😄'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","dajpes",2020-07-22,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","pk4all",2020-07-22,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","hariprasath-yadav",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","thetutlage",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1257","RomainLanz",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1258","dschreij",2020-07-17,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1258","dschreij",2020-07-17,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1258","fnoquiq",2020-07-17,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1258","dschreij",2020-07-17,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1262","popovicieduard",2020-07-18,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1262","popovicieduard",2020-07-18,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1264","exenestecnico",2020-07-18,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1264","thetutlage",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1264","shemsiu",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1266","unolee",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1266","thetutlage",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1266","ammezie",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1266","unolee",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1266","targos",2020-07-19,"[['👍'], [2]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","thetutlage",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","thetutlage",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","thetutlage",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-19,"[['👍'], [2]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","thetutlage",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","popovicieduard",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","popovicieduard",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","popovicieduard",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","sunxyw",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1267","popovicieduard",2020-07-25,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1268","Gutyerrez",2020-07-19,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1268","RomainLanz",2020-07-19,"[['👍'], [1]]","True","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1268","Gutyerrez",2020-07-19,"[['😄'], [1]]","False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1269","nandordudas",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1269","RomainLanz",2020-07-19,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1269","nandordudas",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1270","fishnux",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1270","popovicieduard",2020-07-19,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1270","RomainLanz",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1270","fishnux",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1271","fnoquiq",2020-07-19,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1271","popovicieduard",2020-07-19,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1271","fnoquiq",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1271","fnoquiq",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1272","zmaglica",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1272","thetutlage",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1272","zmaglica",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1272","thetutlage",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","pk4all",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","thetutlage",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","pk4all",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","thetutlage",2020-07-20,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","pk4all",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","McSneaky",2020-07-20,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1273","pk4all",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1274","msrumon",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1274","thetutlage",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1274","msrumon",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1274","thetutlage",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1274","msrumon",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1274","msrumon",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1275","zmaglica",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1275","thetutlage",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1275","zmaglica",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1276","andyford",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1276","thetutlage",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1276","andyford",2020-07-20,"[['👍', '🎉'], [1, 1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1276","dink",2020-07-29,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","iammrsea",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","McSneaky",2020-07-20,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","RomainLanz",2020-07-21,"[['👍'], [2]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","thetutlage",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","RomainLanz",2020-07-21,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","McSneaky",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","RomainLanz",2020-07-21,"[['❤️'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","iammrsea",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1277","bitkidd",2020-07-22,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","rodolphonetto",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","fnoquiq",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","rodolphonetto",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","fnoquiq",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","McSneaky",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","rodolphonetto",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","iammrsea",2020-07-22,"[['👍'], [2]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","rodolphonetto",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","fnoquiq",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","rodolphonetto",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1279","fnoquiq",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1280","facku",2020-07-20,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1280","benknight",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1280","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1280","benknight",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1280","benknight",2020-07-29,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1281","facku",2020-07-21,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1283","pk4all",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1283","RomainLanz",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1283","thetutlage",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1283","pk4all",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","vowar",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","thetutlage",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","4konung",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","thetutlage",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","4konung",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","4konung",2020-07-27,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","thetutlage",2020-07-29,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","eidellev",2020-07-29,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","thetutlage",2020-07-31,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1284","4konung",2020-07-31,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1285","backspacerhino",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1285","thetutlage",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1285","backspacerhino",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1285","thetutlage",2020-07-21,"[['❤️'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1285","backspacerhino",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1285","fnoquiq",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1286","pk4all",2020-07-21,"[['👍', '👀'], [1, 2]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1288","subhamcodes",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1288","ammezie",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1288","fnoquiq",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1289","ramontvr",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1289","RomainLanz",2020-07-21,"[['❤️'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1289","ramontvr",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1289","McSneaky",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1291","subhamcodes",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1291","thetutlage",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1291","subhamcodes",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1292","pauloscript",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1292","McSneaky",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1292","pauloscript",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1292","McSneaky",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1292","pauloscript",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1292","McSneaky",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1293","subhamcodes",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1293","McSneaky",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1293","thetutlage",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1293","thetutlage",2020-07-21,"[['👍'], [2]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1293","subhamcodes",2020-07-21,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1294","mortenko",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1294","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1295","popovicieduard",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1295","iammrsea",2020-07-22,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-21,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","RomainLanz",2020-07-21,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","fnoquiq",2020-07-21,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","RomainLanz",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","thetutlage",2020-07-22,"[['❤️'], [1]]","False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohux",2020-07-22,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","mohammadou1",2020-07-24,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1296","dajpes",2020-07-24,,"False","True"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1297","codepotato",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1297","codepotato",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1297","fnoquiq",2020-07-21,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1297","codepotato",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1297","fnoquiq",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1297","thetutlage",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1298","argelismoreno",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1298","McSneaky",2020-07-22,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1298","argelismoreno",2020-07-22,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1298","McSneaky",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1298","argelismoreno",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1299","hendra1",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1299","iammrsea",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1299","Lazzzer",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1300","pascal-codetaal",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1301","backspacerhino",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1301","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1301","backspacerhino",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1301","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1301","backspacerhino",2020-07-27,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","Mzzay",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","thetutlage",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","Mzzay",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","iammrsea",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","Mzzay",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","iammrsea",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","Mzzay",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","Mzzay",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","iammrsea",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1302","Mzzay",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1303","wemersonrv",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1303","McSneaky",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1303","wemersonrv",2020-07-27,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1304","mortenko",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1305","Hakamate",2020-07-22,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1305","McSneaky",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1305","Hakamate",2020-07-27,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1306","rafaelcascalho",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1306","thetutlage",2020-07-23,"[['👍', '🎉'], [1, 1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1307","dajpes",2020-07-23,"[['😄', '🚀'], [1, 1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1307","thetutlage",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1307","fnoquiq",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1307","fnoquiq",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1307","dajpes",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1308","muflihfq",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1308","thetutlage",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1308","McSneaky",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1308","ammezie",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1308","thetutlage",2020-07-24,"[['👍'], [1]]","True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1311","qjnr",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1311","popovicieduard",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1311","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1311","qjnr",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1312","popovicieduard",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1312","ammezie",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1312","dajpes",2020-07-23,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1312","popovicieduard",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1312","thetutlage",2020-07-24,"[['👍'], [2]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","ahmed2104",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","ammezie",2020-07-23,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","ahmed2104",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","ahmed2104",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","ammezie",2020-07-23,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","thetutlage",2020-07-24,"[['👍'], [2]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","Obapelumi",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1313","RomainLanz",2020-07-24,,"True","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1314","kempsteven",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1314","iammrsea",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1314","saifete11ruet",2020-07-24,"[['👍'], [1]]","False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1315","rbartholomay",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1315","thetutlage",2020-07-24,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1315","addanfelipe",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1315","thetutlage",2020-07-25,,"False","False"
"adonisjs/core","https://github.com/adonisjs/core/discussions/1316","senpaijaro",2020-07-24,,"False","False"
